"ID_VIV","ID_PER","UPM","VIV_SEL","R_INF","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","N_REN","NOM","C_RES","PAREN","SEXO","EDAD","NAC_D","NAC_M","COD","COD_SEL","I_NIV","I_ANIO","A_ESC","C_ACT","V_ACT","POS","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"0910929.023
","0910929.023.01
","0910929
","01
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","76
","Iztapalapa
","0121
","01
","0
","0
","-
","5
","01
","-
","1
","1
","1
","46
","
","
","1
","A
","6
","1
","2
","3
","2
","3
","1931
","5793
","U
","3
","12680
","0170
"
"0910929.023
","0910929.023.02
","0910929
","01
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","76
","Iztapalapa
","0121
","01
","0
","0
","-
","5
","02
","-
","1
","3
","2
","27
","
","
","2
","A
","8
","5
","2
","1
","
","2
","1931
","0
","U
","3
","12680
","0170
"
"0910929.048
","0910929.048.01
","0910929
","02
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","76
","Iztapalapa
","0121
","01
","0
","0
","-
","5
","01
","-
","1
","1
","1
","44
","
","
","1
","A
","3
","3
","2
","1
","
","2
","1931
","3862
","U
","3
","12680
","0170
"
"0910929.048
","0910929.048.02
","0910929
","02
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","76
","Iztapalapa
","0121
","01
","0
","0
","-
","5
","02
","-
","1
","2
","2
","43
","
","
","2
","A
","3
","3
","2
","8
","4
","
","1931
","0
","U
","3
","12680
","0170
"
"0910929.088
","0910929.088.04
","0910929
","04
","03
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","76
","Iztapalapa
","0121
","01
","1
","1
","-
","5
","04
","-
","1
","5
","1
","65
","
","
","2
","A
","6
","3
","2
","1
","
","3
","1931
","0
","U
","3
","12680
","0170
"
"0910929.088
","0910929.088.03
","0910929
","04
","03
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","76
","Iztapalapa
","0121
","01
","1
","1
","-
","5
","03
","-
","1
","1
","1
","48
","
","
","1
","A
","8
","5
","2
","1
","
","2
","1931
","3862
","U
","3
","12680
","0170
"
"0910929.117
","0910929.117.03
","0910929
","05
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","76
","Iztapalapa
","0121
","01
","0
","0
","-
","5
","03
","-
","1
","3
","2
","07
","
","
","
","A
","1
","3
","1
","
","
","
","1931
","0
","U
","3
","12680
","0170
"
"0910929.117
","0910929.117.02
","0910929
","05
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","76
","Iztapalapa
","0121
","01
","0
","0
","-
","5
","02
","-
","1
","3
","2
","16
","
","
","
","A
","3
","3
","1
","
","
","
","1931
","0
","U
","3
","12680
","0170
"
"0910929.117
","0910929.117.01
","0910929
","05
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","76
","Iztapalapa
","0121
","01
","0
","0
","-
","5
","01
","-
","1
","1
","2
","39
","
","
","1
","A
","6
","3
","2
","1
","
","3
","1931
","1931
","U
","3
","12680
","0170
"
"0910929.117
","0910929.117.04
","0910929
","05
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","76
","Iztapalapa
","0121
","01
","0
","0
","-
","5
","04
","-
","1
","3
","2
","05
","
","
","
","A
","0
","
","1
","
","
","
","1931
","0
","U
","3
","12680
","0170
"
"0910954.019
","0910954.019.03
","0910954
","01
","03
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","2
","03
","-
","1
","5
","2
","41
","
","
","1
","A
","8
","5
","2
","5
","1
","3
","287
","861
","U
","4
","12690
","0210
"
"0910954.019
","0910954.019.01
","0910954
","01
","03
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","2
","01
","-
","1
","1
","1
","91
","
","
","2
","A
","8
","5
","2
","6
","4
","
","287
","0
","U
","4
","12690
","0210
"
"0910954.019
","0910954.019.02
","0910954
","01
","03
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","2
","02
","-
","1
","3
","1
","51
","
","
","2
","A
","8
","5
","2
","6
","4
","
","287
","0
","U
","4
","12690
","0210
"
"0910954.062
","0910954.062.02
","0910954
","02
","02
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","2
","02
","-
","1
","3
","1
","39
","
","
","1
","A
","8
","5
","2
","1
","
","2
","287
","574
","U
","4
","12690
","0210
"
"0910954.062
","0910954.062.01
","0910954
","02
","02
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","2
","01
","-
","1
","1
","2
","72
","
","
","2
","A
","8
","5
","2
","6
","4
","
","287
","0
","U
","4
","12690
","0210
"
"0910954.103
","0910954.103.04
","0910954
","03
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","2
","04
","-
","1
","3
","1
","08
","
","
","
","A
","2
","1
","1
","
","
","
","287
","0
","U
","4
","12690
","0210
"
"0910954.103
","0910954.103.03
","0910954
","03
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","2
","03
","-
","1
","3
","1
","10
","
","
","
","A
","2
","3
","1
","
","
","
","287
","0
","U
","4
","12690
","0210
"
"0910954.103
","0910954.103.01
","0910954
","03
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","2
","01
","-
","1
","1
","2
","41
","
","
","1
","A
","8
","5
","2
","1
","
","2
","287
","574
","U
","4
","12690
","0210
"
"0910954.103
","0910954.103.02
","0910954
","03
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","2
","02
","-
","1
","2
","1
","41
","
","
","2
","A
","8
","5
","2
","1
","
","2
","287
","0
","U
","4
","12690
","0210
"
"0910954.145
","0910954.145.01
","0910954
","04
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","2
","01
","-
","1
","1
","2
","37
","
","
","1
","A
","8
","5
","2
","1
","
","2
","287
","861
","U
","4
","12690
","0210
"
"0910954.145
","0910954.145.02
","0910954
","04
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","2
","02
","-
","1
","4
","2
","57
","
","
","2
","A
","4
","3
","2
","5
","4
","
","287
","0
","U
","4
","12690
","0210
"
"0910954.145
","0910954.145.04
","0910954
","04
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","2
","04
","-
","1
","6
","2
","21
","
","
","2
","A
","3
","3
","2
","1
","
","2
","287
","0
","U
","4
","12690
","0210
"
"0910954.145
","0910954.145.03
","0910954
","04
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","2
","03
","-
","1
","3
","1
","01
","
","
","
","A
","
","
","
","
","
","
","287
","0
","U
","4
","12690
","0210
"
"0910962.009
","0910962.009.01
","0910962
","05
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","3
","01
","-
","1
","1
","2
","61
","
","
","1
","A
","8
","5
","2
","6
","4
","
","274
","549
","U
","3
","12700
","0200
"
"0910962.009
","0910962.009.02
","0910962
","05
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","3
","02
","-
","1
","3
","1
","21
","
","
","2
","A
","6
","3
","2
","4
","4
","
","274
","0
","U
","3
","12700
","0200
"
"0910962.063
","0910962.063.01
","0910962
","01
","04
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","3
","01
","-
","1
","1
","1
","32
","
","
","2
","A
","8
","5
","1
","1
","
","2
","274
","0
","U
","3
","12700
","0200
"
"0910962.063
","0910962.063.04
","0910962
","01
","04
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","3
","04
","-
","1
","6
","2
","29
","
","
","1
","A
","9
","4
","1
","4
","4
","
","274
","1097
","U
","3
","12700
","0200
"
"0910962.063
","0910962.063.02
","0910962
","01
","04
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","3
","02
","-
","1
","6
","1
","28
","
","
","2
","A
","8
","5
","2
","1
","
","2
","274
","0
","U
","3
","12700
","0200
"
"0910962.063
","0910962.063.03
","0910962
","01
","04
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","3
","03
","-
","1
","6
","2
","28
","
","
","2
","A
","8
","5
","2
","1
","
","2
","274
","0
","U
","3
","12700
","0200
"
"0910962.084
","0910962.084.03
","0910962
","02
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","3
","03
","-
","1
","3
","2
","10
","
","
","
","A
","2
","4
","1
","
","
","
","274
","0
","U
","3
","12700
","0200
"
"0910962.084
","0910962.084.02
","0910962
","02
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","3
","02
","-
","1
","2
","2
","52
","
","
","2
","A
","8
","5
","2
","3
","4
","
","274
","0
","U
","3
","12700
","0200
"
"0910962.084
","0910962.084.01
","0910962
","02
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","3
","01
","-
","1
","1
","1
","52
","
","
","1
","A
","7
","3
","2
","1
","
","2
","274
","549
","U
","3
","12700
","0200
"
"0910962.108
","0910962.108.01
","0910962
","04
","02
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","3
","01
","-
","1
","1
","1
","75
","
","
","2
","A
","6
","3
","2
","6
","4
","
","274
","0
","U
","3
","12700
","0200
"
"0910962.108
","0910962.108.02
","0910962
","04
","02
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","3
","02
","-
","1
","2
","2
","75
","
","
","1
","A
","3
","3
","2
","5
","4
","
","274
","1097
","U
","3
","12700
","0200
"
"0910962.108
","0910962.108.03
","0910962
","04
","02
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","3
","03
","-
","1
","3
","2
","42
","
","
","2
","A
","6
","3
","2
","1
","
","2
","274
","0
","U
","3
","12700
","0200
"
"0910962.108
","0910962.108.04
","0910962
","04
","02
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","3
","04
","-
","1
","5
","2
","18
","
","
","2
","A
","6
","3
","1
","4
","4
","
","274
","0
","U
","3
","12700
","0200
"
"0910968.065
","0910968.065.01
","0910968
","04
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","1
","01
","-
","
","1
","2
","62
","
","
","2
","A
","8
","5
","2
","1
","
","2
","203
","0
","U
","4
","12710
","0210
"
"0910968.065
","0910968.065.03
","0910968
","04
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","1
","03
","-
","
","3
","1
","25
","
","
","2
","A
","8
","5
","2
","1
","
","2
","203
","0
","U
","4
","12710
","0210
"
"0910968.065
","0910968.065.04
","0910968
","04
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","1
","04
","-
","
","6
","1
","48
","
","
","2
","A
","2
","6
","2
","1
","
","2
","203
","0
","U
","4
","12710
","0210
"
"0910968.065
","0910968.065.05
","0910968
","04
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","1
","05
","-
","
","6
","2
","16
","
","
","
","A
","3
","3
","2
","
","
","
","203
","0
","U
","4
","12710
","0210
"
"0910968.065
","0910968.065.02
","0910968
","04
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","1
","02
","-
","
","3
","1
","30
","
","
","1
","A
","8
","5
","2
","1
","
","2
","203
","813
","U
","4
","12710
","0210
"
"0910968.078
","0910968.078.02
","0910968
","01
","02
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","1
","02
","-
","
","3
","2
","25
","
","
","2
","A
","8
","4
","1
","4
","4
","
","203
","0
","U
","4
","12710
","0210
"
"0910968.078
","0910968.078.01
","0910968
","01
","02
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","1
","01
","-
","
","1
","2
","59
","
","
","1
","A
","6
","3
","2
","1
","
","3
","203
","407
","U
","4
","12710
","0210
"
"0910968.100
","0910968.100.03
","0910968
","02
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","1
","03
","-
","
","3
","2
","00
","
","
","
","A
","
","
","
","
","
","
","203
","0
","U
","4
","12710
","0210
"
"0910968.100
","0910968.100.02
","0910968
","02
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","1
","02
","-
","
","2
","2
","31
","
","
","2
","A
","8
","5
","1
","1
","
","2
","203
","0
","U
","4
","12710
","0210
"
"0910968.100
","0910968.100.01
","0910968
","02
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","1
","01
","-
","
","1
","1
","36
","
","
","1
","A
","8
","5
","2
","1
","
","2
","203
","407
","U
","4
","12710
","0210
"
"0910975.013
","0910975.013.10
","0910975
","03
","09
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","1
","1
","-
","3
","10
","-
","1
","3
","1
","15
","
","
","
","A
","3
","3
","1
","
","
","
","316
","0
","U
","3
","12720
","0200
"
"0910975.013
","0910975.013.07
","0910975
","03
","09
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","1
","1
","-
","3
","07
","-
","1
","1
","1
","57
","
","
","2
","A
","8
","5
","2
","3
","4
","
","316
","0
","U
","3
","12720
","0200
"
"0910975.013
","0910975.013.08
","0910975
","03
","09
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","1
","1
","-
","3
","08
","-
","1
","2
","2
","50
","
","
","2
","A
","3
","3
","2
","2
","
","3
","316
","0
","U
","3
","12720
","0200
"
"0910975.013
","0910975.013.09
","0910975
","03
","09
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","1
","1
","-
","3
","09
","-
","1
","3
","1
","28
","
","
","1
","A
","8
","5
","1
","1
","
","2
","316
","949
","U
","3
","12720
","0200
"
"0910975.033
","0910975.033.01
","0910975
","04
","03
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","3
","01
","-
","1
","1
","1
","52
","
","
","2
","A
","6
","3
","2
","1
","
","2
","316
","0
","U
","3
","12720
","0200
"
"0910975.033
","0910975.033.03
","0910975
","04
","03
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","3
","03
","-
","1
","3
","1
","28
","
","
","1
","A
","6
","1
","2
","1
","
","1
","316
","949
","U
","3
","12720
","0200
"
"0910975.033
","0910975.033.02
","0910975
","04
","03
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","3
","02
","-
","1
","2
","2
","51
","
","
","2
","A
","4
","3
","2
","1
","
","2
","316
","0
","U
","3
","12720
","0200
"
"0910975.033
","0910975.033.04
","0910975
","04
","03
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","3
","04
","-
","1
","3
","1
","13
","
","
","
","A
","3
","2
","1
","
","
","
","316
","0
","U
","3
","12720
","0200
"
"0910975.051
","0910975.051.04
","0910975
","05
","02
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","3
","04
","-
","1
","3
","1
","01
","
","
","
","A
","
","
","
","
","
","
","316
","0
","U
","3
","12720
","0200
"
"0910975.051
","0910975.051.02
","0910975
","05
","02
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","3
","02
","-
","1
","2
","2
","36
","
","
","1
","A
","6
","2
","2
","1
","
","3
","316
","633
","U
","3
","12720
","0200
"
"0910975.051
","0910975.051.03
","0910975
","05
","02
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","3
","03
","-
","1
","3
","1
","07
","
","
","
","A
","2
","1
","1
","
","
","
","316
","0
","U
","3
","12720
","0200
"
"0910975.051
","0910975.051.01
","0910975
","05
","02
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","3
","01
","-
","1
","1
","1
","39
","
","
","2
","A
","6
","2
","2
","1
","
","2
","316
","0
","U
","3
","12720
","0200
"
"0910975.063
","0910975.063.02
","0910975
","02
","02
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","1
","1
","-
","3
","02
","-
","3
","1
","1
","68
","
","
","2
","B
","8
","5
","2
","6
","4
","
","316
","0
","U
","3
","12720
","0200
"
"0910975.063
","0910975.063.03
","0910975
","02
","02
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","1
","1
","-
","3
","03
","-
","3
","2
","2
","57
","
","
","1
","A
","8
","5
","2
","1
","
","3
","316
","1582
","U
","3
","12720
","0200
"
"0910975.063
","0910975.063.04
","0910975
","02
","02
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","1
","1
","-
","3
","04
","-
","3
","4
","2
","87
","
","
","2
","B
","2
","6
","2
","6
","4
","
","316
","0
","U
","3
","12720
","0200
"
"0910975.063
","0910975.063.05
","0910975
","02
","02
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","1
","1
","-
","3
","05
","-
","3
","3
","2
","25
","
","
","2
","B
","8
","5
","2
","8
","4
","
","316
","0
","U
","3
","12720
","0200
"
"0910975.063
","0910975.063.06
","0910975
","02
","02
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","1
","1
","-
","3
","06
","-
","3
","3
","1
","20
","
","
","2
","B
","8
","1
","1
","4
","4
","
","316
","0
","U
","3
","12720
","0200
"
"0911002.002
","0911002.002.01
","0911002
","01
","03
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","4
","01
","-
","1
","1
","1
","58
","
","
","2
","A
","6
","3
","2
","8
","4
","
","223
","0
","U
","3
","12730
","0200
"
"0911002.002
","0911002.002.05
","0911002
","01
","03
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","4
","05
","-
","1
","5
","2
","03
","
","
","
","A
","
","
","1
","
","
","
","223
","0
","U
","3
","12730
","0200
"
"0911002.002
","0911002.002.02
","0911002
","01
","03
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","4
","02
","-
","1
","2
","2
","53
","
","
","2
","A
","4
","3
","2
","1
","
","2
","223
","0
","U
","3
","12730
","0200
"
"0911002.002
","0911002.002.07
","0911002
","01
","03
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","4
","07
","-
","1
","3
","2
","34
","
","
","2
","A
","8
","5
","2
","1
","
","2
","223
","0
","U
","3
","12730
","0200
"
"0911002.002
","0911002.002.06
","0911002
","01
","03
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","4
","06
","-
","1
","5
","1
","00
","
","
","
","A
","
","
","
","
","
","
","223
","0
","U
","3
","12730
","0200
"
"0911002.002
","0911002.002.03
","0911002
","01
","03
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","4
","03
","-
","1
","5
","1
","27
","
","
","1
","A
","7
","1
","2
","1
","
","2
","223
","1114
","U
","3
","12730
","0200
"
"0911002.002
","0911002.002.08
","0911002
","01
","03
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","4
","08
","-
","1
","5
","1
","07
","
","
","
","A
","2
","1
","1
","
","
","
","223
","0
","U
","3
","12730
","0200
"
"0911002.002
","0911002.002.04
","0911002
","01
","03
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","4
","04
","-
","1
","5
","2
","33
","
","
","2
","A
","7
","3
","2
","5
","4
","
","223
","0
","U
","3
","12730
","0200
"
"0911002.019
","0911002.019.02
","0911002
","02
","02
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","4
","02
","-
","1
","2
","2
","44
","
","
","1
","A
","7
","3
","2
","1
","
","2
","223
","446
","U
","3
","12730
","0200
"
"0911002.019
","0911002.019.03
","0911002
","02
","02
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","4
","03
","-
","1
","3
","1
","07
","
","
","
","A
","2
","1
","1
","
","
","
","223
","0
","U
","3
","12730
","0200
"
"0911002.019
","0911002.019.01
","0911002
","02
","02
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","4
","01
","-
","1
","1
","1
","44
","
","
","2
","A
","6
","3
","2
","8
","4
","
","223
","0
","U
","3
","12730
","0200
"
"0911002.053
","0911002.053.01
","0911002
","04
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","4
","01
","-
","1
","1
","2
","48
","
","
","1
","A
","3
","3
","2
","1
","
","2
","223
","446
","U
","3
","12730
","0200
"
"0911002.053
","0911002.053.03
","0911002
","04
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","4
","03
","-
","1
","3
","2
","17
","
","
","
","A
","6
","1
","1
","
","
","
","223
","0
","U
","3
","12730
","0200
"
"0911002.053
","0911002.053.02
","0911002
","04
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","4
","02
","-
","1
","3
","2
","32
","
","
","2
","A
","2
","6
","2
","5
","4
","
","223
","0
","U
","3
","12730
","0200
"
"0911002.070
","0911002.070.01
","0911002
","05
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","4
","01
","-
","1
","1
","1
","49
","
","
","1
","A
","3
","3
","2
","1
","
","3
","223
","891
","U
","3
","12730
","0200
"
"0911002.070
","0911002.070.02
","0911002
","05
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","4
","02
","-
","1
","2
","2
","48
","
","
","2
","A
","3
","3
","2
","1
","
","2
","223
","0
","U
","3
","12730
","0200
"
"0911002.070
","0911002.070.04
","0911002
","05
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","4
","04
","-
","1
","3
","1
","21
","
","
","2
","A
","8
","2
","2
","8
","4
","
","223
","0
","U
","3
","12730
","0200
"
"0911002.070
","0911002.070.03
","0911002
","05
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","4
","03
","-
","1
","3
","2
","26
","
","
","2
","A
","8
","5
","2
","1
","
","2
","223
","0
","U
","3
","12730
","0200
"
"0911003.030
","0911003.030.05
","0911003
","02
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","1
","-
","4
","05
","-
","1
","6
","1
","20
","
","
","2
","B
","8
","2
","1
","4
","4
","
","265
","0
","U
","4
","12740
","0210
"
"0911003.030
","0911003.030.01
","0911003
","02
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","1
","-
","4
","01
","-
","1
","1
","1
","50
","
","
","1
","A
","8
","5
","2
","8
","2
","5
","265
","1059
","U
","4
","12740
","0210
"
"0911003.030
","0911003.030.02
","0911003
","02
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","1
","-
","4
","02
","-
","1
","6
","1
","50
","
","
","2
","B
","8
","5
","2
","8
","4
","
","265
","0
","U
","4
","12740
","0210
"
"0911003.030
","0911003.030.03
","0911003
","02
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","1
","-
","4
","03
","-
","1
","6
","1
","48
","
","
","2
","B
","6
","3
","2
","8
","4
","
","265
","0
","U
","4
","12740
","0210
"
