"ID_VIV","ID_PER","UPM","VIV_SEL","R_INF","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","N_REN","NOM","C_RES","PAREN","SEXO","EDAD","NAC_D","NAC_M","COD","COD_SEL","I_NIV","I_ANIO","A_ESC","C_ACT","V_ACT","POS","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"0804293.106
","0804293.106.02
","0804293
","04
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","02
","-
","1
","2
","2
","65
","
","
","2
","A
","4
","3
","2
","6
","4
","
","1243
","0
","U
","3
","08830
","1570
"
"0804293.106
","0804293.106.03
","0804293
","04
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","03
","-
","1
","3
","2
","38
","
","
","2
","A
","8
","4
","2
","1
","
","2
","1243
","0
","U
","3
","08830
","1570
"
"0804293.106
","0804293.106.01
","0804293
","04
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","01
","-
","1
","1
","1
","73
","
","
","1
","A
","8
","3
","2
","6
","1
","3
","1243
","3728
","U
","3
","08830
","1570
"
"0804413.048
","0804413.048.01
","0804413
","05
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","1
","-
","4
","01
","-
","1
","1
","1
","89
","
","
","2
","A
","2
","6
","2
","6
","4
","
","1605
","0
","U
","3
","08840
","1570
"
"0804413.048
","0804413.048.02
","0804413
","05
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","1
","-
","4
","02
","-
","1
","2
","2
","89
","
","
","1
","A
","0
","
","2
","5
","4
","
","1605
","4815
","U
","3
","08840
","1570
"
"0804413.048
","0804413.048.03
","0804413
","05
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","1
","-
","4
","03
","-
","1
","3
","1
","48
","
","
","2
","A
","6
","1
","2
","8
","4
","
","1605
","0
","U
","3
","08840
","1570
"
"0804413.072
","0804413.072.01
","0804413
","01
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","4
","01
","-
","1
","1
","1
","50
","
","
","1
","A
","3
","3
","2
","1
","
","2
","1605
","1605
","U
","3
","08840
","1570
"
"0804413.095
","0804413.095.04
","0804413
","02
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","4
","04
","-
","3
","2
","1
","66
","
","
","2
","A
","3
","3
","2
","6
","4
","
","1605
","0
","U
","3
","08840
","1570
"
"0804413.095
","0804413.095.01
","0804413
","02
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","4
","01
","-
","1
","1
","2
","66
","
","
","1
","A
","2
","3
","2
","6
","4
","
","1605
","4815
","U
","3
","08840
","1570
"
"0804413.095
","0804413.095.02
","0804413
","02
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","4
","02
","-
","1
","3
","2
","28
","
","
","2
","A
","8
","5
","2
","1
","
","2
","1605
","0
","U
","3
","08840
","1570
"
"0804413.095
","0804413.095.03
","0804413
","02
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","4
","03
","-
","1
","5
","1
","05
","
","
","
","A
","1
","1
","1
","
","
","
","1605
","0
","U
","3
","08840
","1570
"
"0804413.121
","0804413.121.04
","0804413
","03
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","4
","04
","-
","1
","3
","1
","56
","
","
","2
","A
","3
","1
","2
","8
","4
","
","1605
","0
","U
","3
","08840
","1570
"
"0804413.121
","0804413.121.05
","0804413
","03
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","4
","05
","-
","1
","3
","1
","47
","
","
","2
","A
","2
","6
","2
","8
","4
","
","1605
","0
","U
","3
","08840
","1570
"
"0804413.121
","0804413.121.01
","0804413
","03
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","4
","01
","-
","1
","1
","1
","78
","
","
","1
","A
","2
","5
","2
","6
","4
","
","1605
","8024
","U
","3
","08840
","1570
"
"0804413.121
","0804413.121.02
","0804413
","03
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","4
","02
","-
","1
","2
","2
","79
","
","
","2
","A
","2
","3
","2
","5
","4
","
","1605
","0
","U
","3
","08840
","1570
"
"0804413.121
","0804413.121.03
","0804413
","03
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","4
","03
","-
","1
","3
","2
","50
","
","
","2
","A
","2
","6
","2
","1
","
","2
","1605
","0
","U
","3
","08840
","1570
"
"0804680.019
","0804680.019.01
","0804680
","03
","03
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","01
","-
","1
","1
","2
","66
","17
","06
","2
","A
","2
","6
","2
","6
","4
","
","1713
","0
","U
","2
","08850
","1560
"
"0804680.019
","0804680.019.02
","0804680
","03
","03
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","02
","-
","1
","3
","2
","42
","22
","08
","2
","A
","8
","5
","2
","1
","
","2
","1713
","0
","U
","2
","08850
","1560
"
"0804680.019
","0804680.019.03
","0804680
","03
","03
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","03
","-
","1
","3
","2
","21
","21
","04
","1
","A
","8
","4
","2
","1
","
","2
","1713
","5138
","U
","2
","08850
","1560
"
"0804680.040
","0804680.040.01
","0804680
","04
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","01
","-
","1
","1
","2
","67
","
","
","1
","A
","0
","
","2
","1
","
","2
","1713
","1713
","U
","2
","08850
","1560
"
"0804680.095
","0804680.095.04
","0804680
","02
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","04
","-
","1
","3
","2
","01
","
","
","
","A
","
","
","
","
","
","
","1713
","0
","U
","2
","08850
","1560
"
"0804680.095
","0804680.095.01
","0804680
","02
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","01
","-
","1
","1
","1
","22
","
","
","1
","A
","6
","3
","2
","1
","
","2
","1713
","3426
","U
","2
","08850
","1560
"
"0804680.095
","0804680.095.02
","0804680
","02
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","02
","-
","1
","2
","2
","21
","
","
","2
","A
","6
","3
","2
","5
","4
","
","1713
","0
","U
","2
","08850
","1560
"
"0804680.095
","0804680.095.03
","0804680
","02
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","03
","-
","1
","3
","1
","07
","
","
","
","A
","2
","1
","1
","
","
","
","1713
","0
","U
","2
","08850
","1560
"
"0804680.095
","0804680.095.05
","0804680
","02
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","05
","-
","1
","3
","1
","02
","
","
","
","A
","
","
","
","
","
","
","1713
","0
","U
","2
","08850
","1560
"
"0804680.098
","0804680.098.03
","0804680
","01
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","03
","-
","1
","3
","2
","19
","
","
","2
","A
","8
","2
","1
","4
","4
","
","1713
","0
","U
","2
","08850
","1560
"
"0804680.098
","0804680.098.04
","0804680
","01
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","04
","-
","1
","3
","2
","17
","
","
","
","A
","6
","2
","1
","
","
","
","1713
","0
","U
","2
","08850
","1560
"
"0804680.098
","0804680.098.01
","0804680
","01
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","01
","-
","1
","1
","2
","49
","
","
","1
","A
","3
","3
","2
","1
","
","3
","1713
","5138
","U
","2
","08850
","1560
"
"0804680.098
","0804680.098.02
","0804680
","01
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","02
","-
","1
","3
","1
","23
","
","
","2
","A
","6
","3
","2
","1
","
","2
","1713
","0
","U
","2
","08850
","1560
"
"0804682.011
","0804682.011.01
","0804682
","01
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","01
","-
","1
","1
","1
","63
","
","
","1
","A
","2
","6
","2
","6
","4
","
","3390
","6780
","U
","4
","08860
","1580
"
"0804682.011
","0804682.011.02
","0804682
","01
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","02
","-
","1
","2
","2
","62
","
","
","2
","A
","2
","6
","2
","5
","4
","
","3390
","0
","U
","4
","08860
","1580
"
"0804682.030
","0804682.030.02
","0804682
","02
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","02
","-
","1
","2
","2
","55
","
","
","2
","A
","6
","3
","2
","8
","4
","
","3390
","0
","U
","4
","08860
","1580
"
"0804682.030
","0804682.030.01
","0804682
","02
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","01
","-
","1
","1
","1
","57
","
","
","1
","A
","6
","3
","2
","1
","
","2
","3390
","13561
","U
","4
","08860
","1580
"
"0804682.030
","0804682.030.03
","0804682
","02
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","03
","-
","1
","3
","2
","22
","
","
","2
","A
","8
","5
","2
","8
","4
","
","3390
","0
","U
","4
","08860
","1580
"
"0804682.030
","0804682.030.04
","0804682
","02
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","04
","-
","1
","5
","1
","23
","
","
","2
","A
","6
","3
","2
","1
","
","3
","3390
","0
","U
","4
","08860
","1580
"
"0804682.068
","0804682.068.02
","0804682
","04
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","02
","-
","1
","2
","2
","40
","
","
","1
","A
","8
","5
","2
","1
","
","2
","3390
","10171
","U
","4
","08860
","1580
"
"0804682.068
","0804682.068.01
","0804682
","04
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","01
","-
","1
","1
","1
","40
","
","
","2
","A
","8
","5
","2
","1
","
","2
","3390
","0
","U
","4
","08860
","1580
"
"0804682.068
","0804682.068.04
","0804682
","04
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","04
","-
","1
","3
","2
","14
","
","
","
","A
","3
","2
","1
","
","
","
","3390
","0
","U
","4
","08860
","1580
"
"0804682.068
","0804682.068.03
","0804682
","04
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","03
","-
","1
","3
","1
","20
","
","
","2
","A
","6
","3
","1
","1
","
","4
","3390
","0
","U
","4
","08860
","1580
"
"0804682.087
","0804682.087.03
","0804682
","05
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","03
","-
","1
","3
","2
","20
","
","
","2
","A
","8
","1
","1
","4
","4
","
","3390
","0
","U
","4
","08860
","1580
"
"0804682.087
","0804682.087.04
","0804682
","05
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","04
","-
","1
","3
","1
","18
","
","
","2
","A
","6
","3
","2
","1
","
","2
","3390
","0
","U
","4
","08860
","1580
"
"0804682.087
","0804682.087.05
","0804682
","05
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","05
","-
","1
","3
","2
","17
","
","
","
","A
","6
","2
","1
","
","
","
","3390
","0
","U
","4
","08860
","1580
"
"0804682.087
","0804682.087.02
","0804682
","05
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","02
","-
","1
","2
","2
","39
","
","
","1
","A
","2
","6
","2
","1
","
","3
","3390
","13561
","U
","4
","08860
","1580
"
"0804682.087
","0804682.087.01
","0804682
","05
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","2
","01
","-
","1
","1
","1
","38
","
","
","2
","A
","3
","3
","2
","1
","
","2
","3390
","0
","U
","4
","08860
","1580
"
"0804698.010
","0804698.010.04
","0804698
","03
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","3
","04
","-
","1
","3
","2
","13
","
","
","
","A
","3
","1
","1
","
","
","
","1616
","0
","U
","2
","08870
","1560
"
"0804698.010
","0804698.010.01
","0804698
","03
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","3
","01
","-
","1
","1
","1
","36
","
","
","2
","A
","6
","3
","2
","1
","
","2
","1616
","0
","U
","2
","08870
","1560
"
"0804698.010
","0804698.010.02
","0804698
","03
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","3
","02
","-
","1
","2
","2
","28
","
","
","1
","A
","3
","3
","2
","8
","4
","
","1616
","3232
","U
","2
","08870
","1560
"
"0804698.010
","0804698.010.03
","0804698
","03
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","3
","03
","-
","1
","3
","2
","11
","
","
","
","A
","2
","5
","1
","
","
","
","1616
","0
","U
","2
","08870
","1560
"
"0804698.010
","0804698.010.05
","0804698
","03
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","3
","05
","-
","1
","3
","2
","02
","
","
","
","A
","
","
","
","
","
","
","1616
","0
","U
","2
","08870
","1560
"
"0804698.033
","0804698.033.03
","0804698
","04
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","3
","03
","-
","1
","3
","1
","16
","
","
","
","A
","3
","3
","2
","
","
","
","1616
","0
","U
","2
","08870
","1560
"
"0804698.033
","0804698.033.01
","0804698
","04
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","3
","01
","-
","1
","1
","1
","49
","
","
","2
","A
","2
","6
","2
","1
","
","2
","1616
","0
","U
","2
","08870
","1560
"
"0804698.033
","0804698.033.02
","0804698
","04
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","3
","02
","-
","1
","2
","2
","44
","
","
","1
","A
","3
","3
","2
","8
","4
","
","1616
","3232
","U
","2
","08870
","1560
"
"0804698.033
","0804698.033.04
","0804698
","04
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","3
","04
","-
","1
","3
","2
","14
","
","
","
","A
","3
","2
","1
","
","
","
","1616
","0
","U
","2
","08870
","1560
"
"0804698.054
","0804698.054.03
","0804698
","05
","03
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","3
","03
","-
","1
","3
","1
","23
","
","
","1
","A
","6
","3
","2
","1
","
","2
","1616
","4847
","U
","2
","08870
","1560
"
"0804698.054
","0804698.054.01
","0804698
","05
","03
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","3
","01
","-
","1
","1
","1
","62
","
","
","2
","A
","3
","1
","2
","1
","
","3
","1616
","0
","U
","2
","08870
","1560
"
"0804698.054
","0804698.054.02
","0804698
","05
","03
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","3
","02
","-
","1
","2
","2
","58
","
","
","2
","A
","6
","3
","2
","5
","4
","
","1616
","0
","U
","2
","08870
","1560
"
"0804698.074
","0804698.074.01
","0804698
","01
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","3
","01
","-
","1
","1
","1
","54
","
","
","2
","A
","6
","3
","2
","1
","
","3
","1616
","0
","U
","2
","08870
","1560
"
"0804698.074
","0804698.074.02
","0804698
","01
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","3
","02
","-
","1
","2
","2
","47
","
","
","1
","A
","6
","3
","2
","1
","
","3
","1616
","4847
","U
","2
","08870
","1560
"
"0804698.074
","0804698.074.03
","0804698
","01
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","3
","03
","-
","1
","3
","1
","18
","
","
","2
","A
","3
","3
","2
","5
","4
","
","1616
","0
","U
","2
","08870
","1560
"
"0804698.094
","0804698.094.02
","0804698
","02
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","3
","02
","-
","1
","2
","2
","30
","
","
","1
","A
","3
","3
","2
","5
","4
","
","1616
","4847
","U
","2
","08870
","1560
"
"0804698.094
","0804698.094.01
","0804698
","02
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","3
","01
","-
","1
","1
","1
","42
","
","
","2
","A
","3
","3
","2
","1
","
","2
","1616
","0
","U
","2
","08870
","1560
"
"0804698.094
","0804698.094.06
","0804698
","02
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","3
","06
","-
","1
","3
","1
","08
","
","
","
","A
","2
","1
","1
","
","
","
","1616
","0
","U
","2
","08870
","1560
"
"0804698.094
","0804698.094.03
","0804698
","02
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","3
","03
","-
","1
","5
","2
","16
","
","
","
","A
","3
","3
","2
","
","
","
","1616
","0
","U
","2
","08870
","1560
"
"0804698.094
","0804698.094.04
","0804698
","02
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","3
","04
","-
","1
","3
","1
","02
","
","
","
","A
","
","
","
","
","
","
","1616
","0
","U
","2
","08870
","1560
"
"0804698.094
","0804698.094.05
","0804698
","02
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","3
","05
","-
","1
","3
","2
","05
","
","
","
","A
","1
","2
","1
","
","
","
","1616
","0
","U
","2
","08870
","1560
"
"0804698.094
","0804698.094.07
","0804698
","02
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","3
","07
","-
","3
","4
","2
","67
","
","
","2
","A
","2
","2
","2
","5
","4
","
","1616
","0
","U
","2
","08870
","1560
"
"0804698.094
","0804698.094.08
","0804698
","02
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","3
","08
","-
","3
","5
","1
","17
","
","
","
","A
","3
","3
","2
","
","
","
","1616
","0
","U
","2
","08870
","1560
"
"0804738.064
","0804738.064.02
","0804738
","03
","04
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","1
","02
","-
","
","2
","2
","50
","
","
","1
","A
","6
","3
","2
","5
","4
","
","1696
","6785
","U
","2
","08880
","1560
"
"0804738.064
","0804738.064.03
","0804738
","03
","04
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","1
","03
","-
","
","5
","2
","25
","
","
","2
","A
","8
","5
","2
","1
","
","2
","1696
","0
","U
","2
","08880
","1560
"
"0804738.064
","0804738.064.01
","0804738
","03
","04
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","1
","01
","-
","
","1
","1
","60
","
","
","2
","A
","8
","5
","2
","6
","4
","
","1696
","0
","U
","2
","08880
","1560
"
"0804738.064
","0804738.064.04
","0804738
","03
","04
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","1
","04
","-
","
","3
","1
","26
","
","
","2
","A
","8
","5
","2
","1
","
","2
","1696
","0
","U
","2
","08880
","1560
"
"0804738.064
","0804738.064.05
","0804738
","03
","04
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","1
","05
","-
","
","5
","1
","00
","
","
","
","A
","
","
","
","
","
","
","1696
","0
","U
","2
","08880
","1560
"
"0804738.091
","0804738.091.01
","0804738
","04
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","1
","01
","-
","
","1
","1
","36
","
","
","1
","A
","3
","3
","2
","1
","
","2
","1696
","1696
","U
","2
","08880
","1560
"
"0804738.098
","0804738.098.01
","0804738
","05
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","1
","01
","-
","
","1
","1
","54
","
","
","1
","A
","3
","3
","2
","2
","
","2
","1696
","3393
","U
","2
","08880
","1560
"
"0804738.098
","0804738.098.02
","0804738
","05
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","1
","02
","-
","
","2
","2
","59
","
","
","2
","A
","2
","6
","2
","1
","
","2
","1696
","0
","U
","2
","08880
","1560
"
"0804738.109
","0804738.109.03
","0804738
","02
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","1
","03
","-
","
","3
","1
","08
","
","
","
","A
","2
","2
","1
","
","
","
","1696
","0
","U
","2
","08880
","1560
"
"0804738.109
","0804738.109.01
","0804738
","02
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","1
","01
","-
","
","1
","1
","30
","
","
","1
","A
","6
","3
","2
","1
","
","2
","1696
","1696
","U
","2
","08880
","1560
"
"0804738.109
","0804738.109.02
","0804738
","02
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","1
","02
","-
","
","3
","1
","10
","
","
","
","A
","2
","4
","1
","
","
","
","1696
","0
","U
","2
","08880
","1560
"
"0804738.109
","0804738.109.04
","0804738
","02
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","1
","04
","-
","
","3
","2
","02
","
","
","
","A
","
","
","
","
","
","
","1696
","0
","U
","2
","08880
","1560
"
"0804800.005
","0804800.005.02
","0804800
","01
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","1
","02
","-
","
","3
","1
","32
","
","
","1
","A
","8
","5
","2
","1
","
","2
","1380
","2759
","U
","3
","08890
","1570
"
"0804800.005
","0804800.005.01
","0804800
","01
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","1
","01
","-
","
","1
","2
","60
","
","
","2
","A
","4
","3
","2
","8
","4
","
","1380
","0
","U
","3
","08890
","1570
"
"0804800.032
","0804800.032.01
","0804800
","02
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","1
","01
","-
","
","1
","2
","86
","
","
","1
","A
","2
","3
","2
","8
","4
","
","1380
","1380
","U
","3
","08890
","1570
"
"0804800.056
","0804800.056.02
","0804800
","03
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","1
","02
","-
","
","2
","2
","33
","
","
","2
","A
","3
","3
","2
","1
","
","3
","1380
","0
","U
","3
","08890
","1570
"
"0804800.056
","0804800.056.01
","0804800
","03
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","1
","01
","-
","
","1
","1
","43
","
","
","1
","A
","3
","3
","2
","1
","
","3
","1380
","2759
","U
","3
","08890
","1570
"
"0804800.056
","0804800.056.03
","0804800
","03
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","1
","03
","-
","
","3
","1
","11
","
","
","
","A
","2
","5
","1
","
","
","
","1380
","0
","U
","3
","08890
","1570
"
"0804800.056
","0804800.056.04
","0804800
","03
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","1
","04
","-
","
","3
","1
","12
","
","
","
","A
","2
","6
","1
","
","
","
","1380
","0
","U
","3
","08890
","1570
"
"0804800.056
","0804800.056.05
","0804800
","03
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","1
","05
","-
","
","3
","2
","02
","
","
","
","A
","
","
","
","
","
","
","1380
","0
","U
","3
","08890
","1570
"
"0804800.124
","0804800.124.01
","0804800
","05
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","1
","01
","-
","
","1
","2
","27
","
","
","1
","A
","8
","5
","2
","1
","
","2
","1380
","1380
","U
","3
","08890
","1570
"
"0804800.124
","0804800.124.02
","0804800
","05
","01
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","1
","02
","-
","
","3
","1
","04
","
","
","
","A
","1
","1
","1
","
","
","
","1380
","0
","U
","3
","08890
","1570
"
"0804874.030
","0804874.030.03
","0804874
","02
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","5
","03
","-
","1
","3
","2
","16
","
","
","
","A
","6
","1
","1
","
","
","
","1699
","0
","U
","2
","08900
","1560
"
"0804874.030
","0804874.030.01
","0804874
","02
","02
","08
","Chihuahua
","037
","Juarez
","0001
","14
","Ciudad Juarez
","0221
","01
","0
","0
","-
","5
","01
","-
","1
","1
","2
","41
","
","
","2
","A
","3
","3
","2
","1
","
","4
","1699
","0
","U
","2
","08900
","1560
"
