"UPM","VIV_SEL","R_INF","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","PER","R_DEF","H_MUD","SEL_SUST","TIPO_CUEST","N_ENT","N_REN","NOM","C_RES","PAR","AP3_4A","SEX","EDAD","AP3_6A","NAC_D","NAC_M","COD","COD_SEL","VERIF_COD","I_NIV","I_ANIO","A_ESC","C_ACT","V_ACT","POS","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"0906685
","05
","02
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","15
","0219
","01
","0
","A
","-
","4
","01
","-
","1
","1
","1
","1
","41
","41
","NA
","NA
","2
","A
","2
","08
","5
","2
","1
","NA
","2
","2301
","0
","U
","4
","10190
","0030
"
"0906685
","05
","02
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","15
","0219
","01
","0
","A
","-
","4
","02
","-
","1
","2
","2
","2
","30
","30
","NA
","NA
","1
","A
","1
","08
","4
","1
","4
","4
","NA
","2301
","4601
","U
","4
","10190
","0030
"
"0906685
","05
","02
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","15
","0219
","01
","0
","A
","-
","4
","03
","-
","1
","3
","3
","1
","06
","06
","NA
","NA
","NA
","A
","NA
","01
","3
","1
","NA
","NA
","NA
","2301
","0
","U
","4
","10190
","0030
"
"0906685
","05
","02
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","15
","0219
","01
","0
","A
","-
","4
","04
","-
","1
","3
","3
","1
","04
","04
","NA
","NA
","NA
","A
","NA
","01
","1
","1
","NA
","NA
","NA
","2301
","0
","U
","4
","10190
","0030
"
"0906462
","05
","01
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","15
","0219
","01
","0
","A
","-
","1
","01
","-
","NA
","1
","NA
","1
","68
","NA
","NA
","NA
","2
","A
","NA
","07
","3
","2
","1
","NA
","3
","3147
","0
","U
","3
","10170
","0020
"
"0906462
","05
","01
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","15
","0219
","01
","0
","A
","-
","1
","02
","-
","NA
","2
","NA
","2
","55
","NA
","NA
","NA
","2
","A
","NA
","07
","3
","2
","5
","4
","NA
","3147
","0
","U
","3
","10170
","0020
"
"0906462
","05
","01
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","15
","0219
","01
","0
","A
","-
","1
","03
","-
","NA
","3
","NA
","2
","26
","NA
","NA
","NA
","2
","A
","NA
","08
","5
","2
","1
","NA
","2
","3147
","0
","U
","3
","10170
","0020
"
"0906462
","03
","02
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","15
","0219
","01
","0
","A
","-
","1
","05
","-
","NA
","3
","NA
","1
","41
","NA
","NA
","NA
","2
","A
","NA
","03
","3
","2
","1
","NA
","2
","3147
","0
","U
","3
","10170
","0020
"
"0906462
","03
","02
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","15
","0219
","01
","0
","A
","-
","1
","02
","-
","NA
","3
","NA
","1
","58
","NA
","NA
","NA
","2
","A
","NA
","06
","3
","2
","1
","NA
","2
","3147
","0
","U
","3
","10170
","0020
"
"0906462
","03
","02
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","15
","0219
","01
","0
","A
","-
","1
","03
","-
","NA
","5
","NA
","2
","56
","NA
","NA
","NA
","1
","A
","NA
","03
","3
","2
","1
","NA
","2
","3147
","22030
","U
","3
","10170
","0020
"
"0906462
","03
","02
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","15
","0219
","01
","0
","A
","-
","1
","04
","-
","NA
","5
","NA
","2
","37
","NA
","NA
","NA
","2
","A
","NA
","03
","3
","2
","1
","NA
","2
","3147
","0
","U
","3
","10170
","0020
"
"0906462
","04
","01
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","15
","0219
","01
","0
","A
","-
","1
","02
","-
","NA
","2
","NA
","2
","67
","NA
","NA
","NA
","1
","A
","NA
","02
","6
","2
","5
","4
","NA
","3147
","9442
","U
","3
","10170
","0020
"
"0906462
","03
","02
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","15
","0219
","01
","0
","A
","-
","1
","06
","-
","NA
","3
","NA
","1
","42
","NA
","NA
","NA
","2
","A
","NA
","03
","3
","2
","1
","NA
","2
","3147
","0
","U
","3
","10170
","0020
"
"0906462
","03
","02
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","15
","0219
","01
","0
","A
","-
","1
","07
","-
","NA
","3
","NA
","1
","37
","NA
","NA
","NA
","2
","A
","NA
","06
","3
","2
","1
","NA
","2
","3147
","0
","U
","3
","10170
","0020
"
"0906462
","04
","01
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","15
","0219
","01
","0
","A
","-
","1
","01
","-
","NA
","1
","NA
","1
","64
","NA
","NA
","NA
","2
","A
","NA
","03
","3
","2
","1
","NA
","2
","3147
","0
","U
","3
","10170
","0020
"
"0906462
","04
","01
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","15
","0219
","01
","0
","A
","-
","1
","03
","-
","NA
","3
","NA
","2
","40
","NA
","NA
","NA
","2
","A
","NA
","06
","3
","2
","1
","NA
","3
","3147
","0
","U
","3
","10170
","0020
"
"0906462
","04
","01
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","15
","0219
","01
","0
","A
","-
","1
","04
","-
","NA
","5
","NA
","1
","04
","NA
","NA
","NA
","NA
","A
","NA
","01
","1
","1
","NA
","NA
","NA
","3147
","0
","U
","3
","10170
","0020
"
"0906723
","03
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","1
","02
","-
","NA
","2
","NA
","2
","32
","NA
","NA
","NA
","2
","A
","NA
","08
","5
","2
","1
","NA
","2
","3198
","0
","U
","3
","10200
","0080
"
"0906795
","04
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","5
","02
","-
","1
","2
","2
","2
","33
","33
","NA
","NA
","2
","A
","2
","08
","4
","2
","5
","4
","NA
","3108
","0
","U
","4
","10210
","0090
"
"0906795
","04
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","5
","03
","-
","1
","3
","3
","2
","12
","12
","NA
","NA
","NA
","A
","NA
","02
","6
","1
","NA
","NA
","NA
","3108
","0
","U
","4
","10210
","0090
"
"0906795
","04
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","5
","04
","-
","1
","3
","3
","1
","05
","05
","NA
","NA
","NA
","A
","NA
","01
","2
","1
","NA
","NA
","NA
","3108
","0
","U
","4
","10210
","0090
"
"0906723
","03
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","1
","03
","-
","NA
","3
","NA
","1
","02
","NA
","NA
","NA
","NA
","A
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","3198
","0
","U
","3
","10200
","0080
"
"0906723
","04
","02
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","1
","01
","-
","NA
","1
","NA
","2
","42
","NA
","NA
","NA
","1
","A
","NA
","08
","5
","2
","1
","NA
","2
","3198
","6397
","U
","3
","10200
","0080
"
"0906723
","04
","02
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","1
","02
","-
","NA
","3
","NA
","1
","25
","NA
","NA
","NA
","2
","A
","NA
","06
","3
","1
","1
","NA
","2
","3198
","0
","U
","3
","10200
","0080
"
"0906723
","05
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","1
","01
","-
","NA
","1
","NA
","1
","46
","NA
","NA
","NA
","1
","A
","NA
","06
","3
","2
","1
","NA
","2
","3198
","3198
","U
","3
","10200
","0080
"
"0906795
","01
","03
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","1
","B
","-
","5
","02
","-
","1
","1
","1
","1
","73
","73
","NA
","NA
","2
","B
","2
","03
","3
","2
","6
","4
","NA
","3108
","0
","U
","4
","10210
","0090
"
"0906795
","01
","03
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","1
","B
","-
","5
","03
","-
","1
","2
","2
","2
","71
","71
","NA
","NA
","1
","A
","1
","04
","3
","2
","5
","4
","NA
","3108
","6215
","U
","4
","10210
","0090
"
"0906795
","02
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","5
","01
","-
","1
","1
","1
","1
","49
","49
","NA
","NA
","1
","A
","1
","08
","2
","2
","1
","NA
","2
","3108
","3108
","U
","4
","10210
","0090
"
"0906795
","03
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","5
","01
","-
","1
","1
","1
","1
","86
","86
","NA
","NA
","1
","A
","1
","02
","6
","2
","6
","4
","NA
","3108
","6215
","U
","4
","10210
","0090
"
"0906795
","03
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","5
","02
","-
","1
","2
","2
","2
","82
","82
","NA
","NA
","2
","A
","2
","04
","3
","2
","5
","4
","NA
","3108
","0
","U
","4
","10210
","0090
"
"0906795
","04
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","5
","01
","-
","1
","1
","1
","1
","33
","33
","NA
","NA
","1
","A
","1
","08
","5
","2
","1
","NA
","2
","3108
","6215
","U
","4
","10210
","0090
"
"0906830
","04
","08
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","1
","A
","-
","3
","06
","-
","1
","3
","3
","2
","47
","47
","NA
","NA
","2
","A
","2
","07
","3
","2
","1
","NA
","2
","3631
","0
","U
","4
","10220
","0090
"
"0906830
","04
","08
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","1
","A
","-
","3
","07
","-
","1
","3
","3
","1
","44
","44
","NA
","NA
","2
","A
","2
","06
","3
","2
","1
","NA
","2
","3631
","0
","U
","4
","10220
","0090
"
"0906830
","04
","08
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","1
","A
","-
","3
","08
","-
","1
","5
","5
","2
","21
","21
","NA
","NA
","1
","A
","1
","08
","1
","1
","4
","4
","NA
","3631
","18156
","U
","4
","10220
","0090
"
"0906830
","01
","02
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","3
","01
","-
","1
","1
","1
","1
","71
","71
","NA
","NA
","2
","A
","2
","03
","2
","2
","1
","NA
","3
","3631
","0
","U
","4
","10220
","0090
"
"0906830
","01
","02
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","3
","02
","-
","1
","2
","2
","2
","59
","59
","NA
","NA
","1
","A
","1
","07
","3
","2
","1
","NA
","3
","3631
","7262
","U
","4
","10220
","0090
"
"0906830
","02
","04
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","1
","B
","-
","3
","03
","-
","3
","1
","1
","2
","69
","69
","NA
","NA
","2
","B
","2
","02
","6
","2
","1
","NA
","3
","3631
","0
","U
","4
","10220
","0090
"
"0906830
","02
","04
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","1
","B
","-
","3
","04
","-
","3
","3
","3
","1
","46
","46
","NA
","NA
","1
","A
","1
","08
","5
","2
","1
","NA
","2
","3631
","7262
","U
","4
","10220
","0090
"
"0906830
","03
","06
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","1
","B
","-
","3
","04
","-
","3
","1
","1
","1
","50
","50
","NA
","NA
","2
","B
","2
","08
","5
","2
","1
","NA
","2
","3631
","0
","U
","4
","10220
","0090
"
"0906830
","03
","06
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","1
","B
","-
","3
","05
","-
","3
","2
","2
","2
","52
","52
","NA
","NA
","2
","B
","2
","04
","3
","2
","1
","NA
","2
","3631
","0
","U
","4
","10220
","0090
"
"0906830
","03
","06
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","1
","B
","-
","3
","06
","-
","3
","3
","3
","1
","18
","18
","NA
","NA
","1
","A
","1
","04
","3
","1
","4
","4
","NA
","3631
","10894
","U
","4
","10220
","0090
"
"0906830
","03
","06
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","1
","B
","-
","3
","07
","-
","3
","3
","3
","2
","13
","13
","NA
","NA
","NA
","B
","NA
","02
","6
","1
","NA
","NA
","NA
","3631
","0
","U
","4
","10220
","0090
"
"0906830
","04
","08
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","1
","A
","-
","3
","04
","-
","1
","1
","1
","2
","77
","77
","NA
","NA
","2
","A
","2
","07
","3
","2
","6
","4
","NA
","3631
","0
","U
","4
","10220
","0090
"
"0906830
","04
","08
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","1
","A
","-
","3
","05
","-
","1
","3
","3
","2
","49
","49
","NA
","NA
","2
","A
","2
","07
","1
","2
","1
","NA
","2
","3631
","0
","U
","4
","10220
","0090
"
"0906723
","02
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","1
","01
","-
","NA
","1
","NA
","1
","45
","NA
","NA
","NA
","1
","A
","NA
","02
","1
","2
","1
","NA
","2
","3198
","6397
","U
","3
","10200
","0080
"
"0906723
","02
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","1
","02
","-
","NA
","2
","NA
","2
","25
","NA
","NA
","NA
","2
","A
","NA
","06
","3
","2
","1
","NA
","3
","3198
","0
","U
","3
","10200
","0080
"
"0906723
","03
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","1
","01
","-
","NA
","1
","NA
","1
","32
","NA
","NA
","NA
","1
","A
","NA
","08
","5
","2
","1
","NA
","2
","3198
","6397
","U
","3
","10200
","0080
"
"0906831
","05
","02
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","1
","B
","-
","4
","03
","-
","3
","5
","5
","1
","38
","38
","NA
","NA
","2
","B
","2
","08
","5
","2
","1
","NA
","2
","3498
","0
","U
","4
","10230
","0090
"
"0906870
","01
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","4
","01
","-
","1
","1
","1
","2
","64
","64
","NA
","NA
","1
","A
","1
","03
","3
","1
","6
","4
","NA
","3101
","3101
","U
","3
","10240
","0080
"
"0906870
","02
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","4
","01
","-
","1
","1
","1
","2
","45
","45
","NA
","NA
","1
","A
","1
","08
","5
","2
","1
","NA
","2
","3101
","6203
","U
","3
","10240
","0080
"
"0906870
","02
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","4
","02
","-
","1
","3
","3
","2
","16
","16
","NA
","NA
","NA
","A
","NA
","06
","1
","1
","NA
","NA
","NA
","3101
","0
","U
","3
","10240
","0080
"
"0906870
","02
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","4
","03
","-
","1
","4
","4
","2
","74
","74
","NA
","NA
","2
","A
","2
","02
","6
","2
","8
","4
","NA
","3101
","0
","U
","3
","10240
","0080
"
"0906870
","03
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","4
","01
","-
","1
","1
","1
","1
","59
","59
","NA
","NA
","1
","A
","1
","08
","5
","2
","1
","NA
","2
","3101
","12406
","U
","3
","10240
","0080
"
"0906870
","03
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","4
","02
","-
","1
","3
","3
","1
","32
","32
","NA
","NA
","2
","A
","2
","08
","5
","2
","1
","NA
","2
","3101
","0
","U
","3
","10240
","0080
"
"0906870
","03
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","4
","03
","-
","1
","3
","3
","1
","31
","31
","NA
","NA
","2
","A
","2
","08
","4
","1
","4
","4
","NA
","3101
","0
","U
","3
","10240
","0080
"
"0906870
","03
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","4
","04
","-
","1
","3
","3
","2
","18
","18
","NA
","NA
","2
","A
","2
","06
","3
","1
","4
","4
","NA
","3101
","0
","U
","3
","10240
","0080
"
"0906870
","05
","04
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","1
","A
","-
","4
","04
","-
","1
","1
","1
","2
","98
","98
","NA
","NA
","1
","A
","1
","03
","3
","2
","1
","NA
","2
","3101
","3101
","U
","3
","10240
","0080
"
"0906883
","01
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","3
","01
","-
","1
","1
","1
","2
","74
","74
","NA
","NA
","1
","A
","1
","02
","2
","2
","5
","4
","NA
","2581
","2581
","U
","3
","10250
","0080
"
"0906883
","02
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","3
","01
","-
","1
","1
","1
","2
","74
","74
","NA
","NA
","1
","A
","1
","02
","6
","2
","6
","4
","NA
","2581
","2581
","U
","3
","10250
","0080
"
"0906883
","03
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","3
","01
","-
","1
","1
","1
","1
","33
","33
","NA
","NA
","1
","A
","1
","02
","6
","2
","1
","NA
","2
","2581
","5162
","U
","3
","10250
","0080
"
"0906883
","03
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","3
","02
","-
","3
","2
","2
","2
","45
","45
","NA
","NA
","2
","A
","2
","06
","3
","2
","1
","NA
","3
","2581
","0
","U
","3
","10250
","0080
"
"0906883
","03
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","3
","03
","-
","3
","6
","6
","2
","13
","13
","NA
","NA
","NA
","A
","NA
","03
","1
","1
","NA
","NA
","NA
","2581
","0
","U
","3
","10250
","0080
"
"0906883
","04
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","3
","01
","-
","1
","1
","1
","1
","98
","98
","NA
","NA
","1
","A
","1
","08
","5
","2
","1
","NA
","2
","2581
","10324
","U
","3
","10250
","0080
"
"0906883
","04
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","3
","02
","-
","1
","5
","5
","2
","56
","56
","NA
","NA
","2
","A
","2
","08
","5
","2
","5
","4
","NA
","2581
","0
","U
","3
","10250
","0080
"
"0906883
","04
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","3
","03
","-
","1
","5
","5
","2
","54
","54
","NA
","NA
","2
","A
","2
","08
","5
","2
","1
","NA
","2
","2581
","0
","U
","3
","10250
","0080
"
"0906883
","04
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","3
","04
","-
","1
","5
","5
","1
","52
","52
","NA
","NA
","2
","A
","2
","07
","3
","2
","1
","NA
","2
","2581
","0
","U
","3
","10250
","0080
"
"0906883
","05
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","3
","01
","-
","1
","1
","1
","2
","78
","78
","NA
","NA
","1
","A
","1
","05
","1
","2
","5
","4
","NA
","2581
","7743
","U
","3
","10250
","0080
"
"0906883
","05
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","3
","02
","-
","1
","2
","2
","1
","42
","42
","NA
","NA
","2
","A
","2
","03
","3
","2
","1
","NA
","2
","2581
","0
","U
","3
","10250
","0080
"
"0906883
","05
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","3
","04
","-
","1
","5
","5
","2
","18
","18
","NA
","NA
","2
","A
","2
","06
","3
","2
","4
","4
","NA
","2581
","0
","U
","3
","10250
","0080
"
"0906892
","01
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","5
","01
","-
","1
","1
","1
","1
","49
","49
","NA
","NA
","1
","A
","1
","06
","3
","2
","1
","NA
","2
","2920
","5840
","U
","3
","10260
","0080
"
"0906892
","01
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","5
","02
","-
","1
","2
","2
","2
","53
","53
","NA
","NA
","2
","A
","2
","06
","3
","2
","1
","NA
","2
","2920
","0
","U
","3
","10260
","0080
"
"0906892
","02
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","5
","01
","-
","1
","1
","1
","1
","44
","44
","NA
","NA
","1
","A
","1
","03
","3
","2
","1
","NA
","2
","2920
","5840
","U
","3
","10260
","0080
"
"0906892
","02
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","5
","06
","-
","3
","2
","2
","2
","47
","47
","NA
","NA
","2
","A
","2
","06
","3
","2
","5
","4
","NA
","2920
","0
","U
","3
","10260
","0080
"
"0906892
","03
","02
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","5
","01
","-
","1
","1
","1
","1
","45
","45
","NA
","NA
","2
","A
","2
","06
","3
","2
","1
","NA
","2
","2920
","0
","U
","3
","10260
","0080
"
"0906830
","05
","04
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","1
","A
","-
","3
","04
","-
","1
","1
","1
","2
","53
","53
","NA
","NA
","1
","A
","1
","08
","5
","2
","6
","4
","NA
","3631
","7262
","U
","4
","10220
","0090
"
"0906830
","05
","04
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","1
","A
","-
","3
","05
","-
","1
","5
","5
","1
","37
","37
","NA
","NA
","2
","A
","2
","03
","3
","2
","8
","4
","NA
","3631
","0
","U
","4
","10220
","0090
"
"0906831
","01
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","4
","01
","-
","1
","1
","1
","2
","78
","78
","NA
","NA
","1
","A
","1
","02
","6
","2
","8
","4
","NA
","3498
","6997
","U
","4
","10230
","0090
"
"0906831
","01
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","4
","02
","-
","1
","3
","3
","2
","48
","48
","NA
","NA
","2
","A
","2
","08
","5
","2
","1
","NA
","3
","3498
","0
","U
","4
","10230
","0090
"
"0906831
","01
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","4
","03
","-
","1
","5
","5
","1
","14
","14
","NA
","NA
","NA
","A
","NA
","03
","2
","1
","NA
","NA
","NA
","3498
","0
","U
","4
","10230
","0090
"
"0906831
","02
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","4
","01
","-
","1
","1
","1
","1
","65
","65
","NA
","NA
","1
","A
","1
","03
","3
","2
","1
","NA
","2
","3498
","10495
","U
","4
","10230
","0090
"
"0906831
","02
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","4
","02
","-
","1
","2
","2
","2
","58
","58
","NA
","NA
","2
","A
","2
","02
","2
","2
","5
","4
","NA
","3498
","0
","U
","4
","10230
","0090
"
"0906831
","02
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","4
","03
","-
","1
","3
","3
","1
","25
","25
","NA
","NA
","2
","A
","2
","08
","4
","1
","4
","4
","NA
","3498
","0
","U
","4
","10230
","0090
"
"0906831
","03
","03
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","4
","01
","-
","1
","1
","1
","1
","56
","56
","NA
","NA
","2
","A
","2
","08
","5
","2
","1
","NA
","2
","3498
","0
","U
","4
","10230
","0090
"
"0906831
","03
","03
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","4
","02
","-
","1
","2
","2
","2
","56
","56
","NA
","NA
","2
","A
","2
","08
","5
","2
","1
","NA
","2
","3498
","0
","U
","4
","10230
","0090
"
"0906831
","03
","03
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","4
","03
","-
","1
","3
","3
","2
","23
","23
","NA
","NA
","1
","A
","1
","08
","5
","2
","1
","NA
","3
","3498
","13994
","U
","4
","10230
","0090
"
"0906831
","03
","03
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","4
","04
","-
","1
","3
","3
","1
","22
","22
","NA
","NA
","2
","A
","2
","08
","3
","1
","4
","4
","NA
","3498
","0
","U
","4
","10230
","0090
"
"0906831
","05
","02
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","1
","B
","-
","4
","02
","-
","3
","1
","1
","1
","41
","41
","NA
","NA
","1
","A
","1
","08
","5
","2
","1
","NA
","2
","3498
","6997
","U
","4
","10230
","0090
"
"0906973
","02
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","2
","03
","-
","1
","5
","5
","1
","22
","22
","NA
","NA
","2
","A
","2
","08
","3
","1
","8
","4
","NA
","2851
","0
","U
","3
","10270
","0080
"
"0906973
","03
","02
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","2
","01
","-
","1
","1
","1
","1
","40
","40
","NA
","NA
","2
","A
","2
","06
","3
","2
","1
","NA
","2
","2851
","0
","U
","3
","10270
","0080
"
"0906973
","03
","02
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","2
","02
","-
","1
","2
","2
","2
","39
","39
","NA
","NA
","1
","A
","1
","03
","3
","2
","1
","NA
","2
","2851
","5703
","U
","3
","10270
","0080
"
"0906973
","03
","02
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","2
","03
","-
","1
","3
","3
","1
","06
","06
","NA
","NA
","NA
","A
","NA
","01
","3
","1
","NA
","NA
","NA
","2851
","0
","U
","3
","10270
","0080
"
"0906973
","05
","01
","09
","Ciudad de Mexico
","007
","Iztapalapa
","0001
","17
","0219
","01
","0
","A
","-
","2
","01
","-
","1
","1
","1
","1
","32
","32
","NA
","NA
","1
","A
","1
","08
","5
","2
","1
","NA
","2
","2851
","8554
","U
","3
","10270
","0080
"
